StockExchange,Stock,StockTicker,Date,Open,High,Low,Close,AdjClose,Volume
NYSE,Microsoft,MSFT,10/6/2020,208.82,210.18,204.82,205.91,205.91,27387670
LSE,Vodafone Group,VOD.L,10/7/2019,157.84,161.52,157.08,160.74,151.07,41976795
LSE,Vodafone Group,VOD.L,10/8/2019,161.78,162.16,159.2,160.88,151.2,77593529
LSE,Vodafone Group,VOD.L,10/9/2019,161.24,166.86,160.58,160.94,151.26,36894792
LSE,Vodafone Group,VOD.L,10/10/2019,160.48,162.96,159.56,162.82,153.03,153325001
LSE,Vodafone Group,VOD.L,10/11/2019,161.7,162.98,159.92,161.3,151.6,61608113
LSE,Vodafone Group,VOD.L,10/14/2019,160.18,162.92,159.95,161,151.32,94567095
LSE,Vodafone Group,VOD.L,10/15/2019,161.3,162.76,160.86,161.82,152.09,40062975
LSE,Vodafone Group,VOD.L,10/16/2019,160.98,162.16,160.32,160.64,150.98,50282435
LSE,Vodafone Group,VOD.L,10/17/2019,160.76,162.78,160.38,160.44,150.79,50482092
LSE,Vodafone Group,VOD.L,10/18/2019,160,161.66,159.82,160.48,150.83,104533750
LSE,Vodafone Group,VOD.L,10/21/2019,160.32,162.04,159.24,159.8,150.19,60480184
LSE,Vodafone Group,VOD.L,10/22/2019,159.44,161.66,158.36,160.02,150.4,44374650
LSE,Vodafone Group,VOD.L,10/23/2019,160.56,162.8,160.24,162.74,152.95,45846621
LSE,Vodafone Group,VOD.L,10/24/2019,163,163.26,160.5,161.2,151.5,54470545
LSE,Vodafone Group,VOD.L,10/25/2019,160.74,161.28,158.5,160.6,150.94,53388678
LSE,Vodafone Group,VOD.L,10/28/2019,159.78,161.24,158.34,160.16,150.53,96317618
LSE,Vodafone Group,VOD.L,10/29/2019,160.88,160.88,157.38,158.2,148.68,55174984
LSE,Vodafone Group,VOD.L,10/30/2019,157.6,158.86,156.99,157.54,148.06,49003436
LSE,Vodafone Group,VOD.L,10/31/2019,158.1,159.2,156.68,157.4,147.93,58070394
LSE,Vodafone Group,VOD.L,11/1/2019,158.2,158.5,156.97,158.5,148.97,36545293
LSE,Vodafone Group,VOD.L,11/4/2019,158.68,160.94,157.24,160.28,150.64,41350758
LSE,Vodafone Group,VOD.L,11/5/2019,159.92,162.28,158.52,161.98,152.24,53353237
LSE,Vodafone Group,VOD.L,11/6/2019,162.18,164.61,160.88,162.44,152.67,62734640
LSE,Vodafone Group,VOD.L,11/7/2019,162.94,164.96,162.26,163.42,153.59,140648895
LSE,Vodafone Group,VOD.L,11/8/2019,162.78,164.54,162.22,162.24,152.48,44451133
LSE,Vodafone Group,VOD.L,11/11/2019,161.28,162.42,159.44,160.28,150.64,51422513
LSE,Vodafone Group,VOD.L,11/12/2019,163.4,169.46,160.28,165.24,155.3,130808420
LSE,Vodafone Group,VOD.L,11/13/2019,165.44,167.48,162.72,165.04,155.11,117331907
LSE,Vodafone Group,VOD.L,11/14/2019,164.02,164.73,158.84,159.58,149.98,81412102
LSE,Vodafone Group,VOD.L,11/15/2019,160.68,160.68,154.06,154.6,145.3,217345967
LSE,Vodafone Group,VOD.L,11/18/2019,154.74,155.66,152,152.12,142.97,129793169
LSE,Vodafone Group,VOD.L,11/19/2019,152.62,155.16,152.06,153.24,144.02,68663920
LSE,Vodafone Group,VOD.L,11/20/2019,153.24,153.24,150.68,152.42,143.25,59716840
LSE,Vodafone Group,VOD.L,11/21/2019,152.18,153.28,151.32,152.04,142.9,50116070
LSE,Vodafone Group,VOD.L,11/22/2019,152,156.58,151.8,156.58,147.16,70778984
LSE,Vodafone Group,VOD.L,11/25/2019,156.58,157.8,155.14,156.9,147.46,55047329
LSE,Vodafone Group,VOD.L,11/26/2019,157.26,158.28,155.98,157.4,147.93,127277176
LSE,Vodafone Group,VOD.L,11/27/2019,158.22,160.44,157.62,160.44,150.79,73945547
LSE,Vodafone Group,VOD.L,11/28/2019,156,156.44,153.92,154.16,149.07,201881201
LSE,Vodafone Group,VOD.L,11/29/2019,153.64,154.42,152.1,153.36,148.3,61124785
LSE,Vodafone Group,VOD.L,12/2/2019,154,154.3,147.92,148.38,143.48,194571632
LSE,Vodafone Group,VOD.L,12/3/2019,148.22,148.86,144.52,145.8,140.98,144277774
LSE,Vodafone Group,VOD.L,12/4/2019,145.18,146.1,143.35,146.08,141.26,64397081
LSE,Vodafone Group,VOD.L,12/5/2019,146.1,146.14,143.9,144.26,139.5,72486062
LSE,Vodafone Group,VOD.L,12/6/2019,144.3,145.3,143.8,144.38,139.61,34594051
LSE,Vodafone Group,VOD.L,12/9/2019,143.9,144.1,142.7,143.86,139.11,57935072
LSE,Vodafone Group,VOD.L,12/10/2019,143.84,143.84,141.48,142.74,138.03,66743867
LSE,Vodafone Group,VOD.L,12/11/2019,142.72,144.8,142.62,143.58,138.84,64204732
LSE,Vodafone Group,VOD.L,12/12/2019,144.42,145.66,143.46,144.34,139.57,63124834
LSE,Vodafone Group,VOD.L,12/13/2019,144.64,147.8,144.08,146.24,141.41,85530852
LSE,Vodafone Group,VOD.L,12/16/2019,146.96,151.56,146.96,148.32,143.42,55027362
LSE,Vodafone Group,VOD.L,12/17/2019,149.58,150.46,147.22,149.28,144.35,159513722
LSE,Vodafone Group,VOD.L,12/18/2019,148.46,150.7,147.67,150.5,145.53,88914155
LSE,Vodafone Group,VOD.L,12/19/2019,150.18,151.28,149.52,151.2,146.21,155166581
LSE,Vodafone Group,VOD.L,12/20/2019,150.2,152.12,149.96,150.68,145.7,145434486
LSE,Vodafone Group,VOD.L,12/23/2019,149.9,150.64,148.82,150.42,145.45,45106969
LSE,Vodafone Group,VOD.L,12/24/2019,149.48,151,148.94,150.4,145.43,10199808
LSE,Vodafone Group,VOD.L,12/27/2019,150,151,148.66,151,146.01,25640695
LSE,Vodafone Group,VOD.L,12/30/2019,150.38,150.87,148.62,148.62,143.71,28535162
LSE,Vodafone Group,VOD.L,12/31/2019,147.46,149.22,146.76,146.76,141.91,21029836
LSE,Vodafone Group,VOD.L,1/2/2020,146.26,148.62,146.01,147.8,142.92,36311969
LSE,Vodafone Group,VOD.L,1/3/2020,147.44,148.72,146.69,147.94,143.05,36311232
LSE,Vodafone Group,VOD.L,1/6/2020,146.98,147.62,145.76,147.08,142.22,32678727
LSE,Vodafone Group,VOD.L,1/7/2020,147.7,149.24,146.26,146.66,141.82,46548901
LSE,Vodafone Group,VOD.L,1/8/2020,146.34,147.62,145.48,147.5,142.63,44317571
LSE,Vodafone Group,VOD.L,1/9/2020,148.78,152.1,147.75,151.96,146.94,67901019
LSE,Vodafone Group,VOD.L,1/10/2020,153.78,153.78,150.78,151.64,146.63,68843249
LSE,Vodafone Group,VOD.L,1/13/2020,152,153.78,150.59,151.62,146.61,50377328
LSE,Vodafone Group,VOD.L,1/14/2020,151.82,156.92,140,156.54,151.37,104456027
LSE,Vodafone Group,VOD.L,1/15/2020,156.58,158.22,155.92,157.96,152.74,163698025
LSE,Vodafone Group,VOD.L,1/16/2020,158.5,158.5,155.48,155.68,150.54,48586172
LSE,Vodafone Group,VOD.L,1/17/2020,156.66,156.98,154.38,154.38,149.28,72595646
LSE,Vodafone Group,VOD.L,1/20/2020,154.22,155.92,154.06,155,149.88,81380555
LSE,Vodafone Group,VOD.L,1/21/2020,154.62,155.58,154.18,154.9,149.78,161546021
LSE,Vodafone Group,VOD.L,1/22/2020,156.24,156.24,152.42,152.7,147.66,43265441
LSE,Vodafone Group,VOD.L,1/23/2020,153.16,155.02,152.08,154.2,149.11,76292919
LSE,Vodafone Group,VOD.L,1/24/2020,154.92,156.98,154.78,156.5,151.33,64369926
LSE,Vodafone Group,VOD.L,1/27/2020,155.92,185.05,153.4,154.3,149.2,72062800
LSE,Vodafone Group,VOD.L,1/28/2020,155.14,156.74,154.42,156.66,151.49,45580180
LSE,Vodafone Group,VOD.L,1/29/2020,157.46,157.86,155,155.62,150.48,52825467
LSE,Vodafone Group,VOD.L,1/30/2020,154.14,154.78,149.3,150.4,145.43,67123618
LSE,Vodafone Group,VOD.L,1/31/2020,150.5,151.05,147.63,149.3,144.37,57412822
LSE,Vodafone Group,VOD.L,2/3/2020,150.16,152,148.58,150.82,145.84,57491768
LSE,Vodafone Group,VOD.L,2/4/2020,153.4,153.74,150.92,151.24,146.25,59997070
LSE,Vodafone Group,VOD.L,2/5/2020,155.9,155.9,146.98,146.98,142.13,110982850
LSE,Vodafone Group,VOD.L,2/6/2020,146.86,151.4,146.68,151.02,146.03,62979111
LSE,Vodafone Group,VOD.L,2/7/2020,152.26,155.56,151.6,153.04,147.99,96489981
LSE,Vodafone Group,VOD.L,2/10/2020,153.34,153.5,149.84,150,145.05,65995841
LSE,Vodafone Group,VOD.L,2/11/2020,151.06,151.58,149.96,150.32,145.36,104177428
LSE,Vodafone Group,VOD.L,2/12/2020,150.74,155.52,150.16,152.64,147.6,46428587
LSE,Vodafone Group,VOD.L,2/13/2020,151.18,153.3,150.5,151.76,146.75,38589780
LSE,Vodafone Group,VOD.L,2/14/2020,151.54,152.28,149.78,150.04,145.08,38046418
LSE,Vodafone Group,VOD.L,2/17/2020,150.24,151.14,149.76,151.12,146.13,30566070
LSE,Vodafone Group,VOD.L,2/18/2020,150.5,195.65,149.76,155.3,150.17,115262534
LSE,Vodafone Group,VOD.L,2/19/2020,156.5,156.94,154.94,155.8,150.65,56282548
LSE,Vodafone Group,VOD.L,2/20/2020,155.44,156.44,154.84,155,149.88,46979639
LSE,Vodafone Group,VOD.L,2/21/2020,155,155.52,154.21,154.88,149.77,50372253
LSE,Vodafone Group,VOD.L,2/24/2020,152.84,153.7,148.56,150.68,145.7,133929781
LSE,Vodafone Group,VOD.L,2/25/2020,151,151.64,146.5,147.04,142.18,90934556
LSE,Vodafone Group,VOD.L,2/26/2020,147.46,147.46,142.54,146.3,141.47,89840291
LSE,Vodafone Group,VOD.L,2/27/2020,142.54,144.48,139.76,141.06,136.4,98592287
LSE,Vodafone Group,VOD.L,2/28/2020,137.58,141.06,132.06,134.36,129.92,156685556
LSE,Vodafone Group,VOD.L,3/2/2020,140,140,131.52,133.56,129.15,276496563
LSE,Vodafone Group,VOD.L,3/3/2020,136.26,136.48,133.36,133.52,129.11,134651513
LSE,Vodafone Group,VOD.L,3/4/2020,133.72,140.36,130.44,139.58,134.97,118218780
LSE,Vodafone Group,VOD.L,3/5/2020,140.54,141.98,138.44,140.86,136.21,117609117
LSE,Vodafone Group,VOD.L,3/6/2020,139.58,141.32,134.76,136.62,132.11,115135851
LSE,Vodafone Group,VOD.L,3/9/2020,128,132.28,124.24,124.24,120.14,148560511
LSE,Vodafone Group,VOD.L,3/10/2020,125.5,128.68,121.44,121.82,117.8,140981302
LSE,Vodafone Group,VOD.L,3/11/2020,122.52,123.78,116.36,117.48,113.6,124804436
LSE,Vodafone Group,VOD.L,3/12/2020,111.68,112.22,101.06,103.94,100.51,218396316
LSE,Vodafone Group,VOD.L,3/13/2020,108.22,114,104.64,105.06,101.59,166136164
LSE,Vodafone Group,VOD.L,3/16/2020,101.5,101.92,93.69,98.02,94.78,264309038
LSE,Vodafone Group,VOD.L,3/17/2020,102.22,109.02,92.76,107.72,104.16,167889974
LSE,Vodafone Group,VOD.L,3/18/2020,104.26,114.12,101.82,107.38,103.83,253927771
LSE,Vodafone Group,VOD.L,3/19/2020,111.56,122.66,108.94,116,112.17,212265651
LSE,Vodafone Group,VOD.L,3/20/2020,125.76,125.82,111.4,112.52,108.8,227375236
LSE,Vodafone Group,VOD.L,3/23/2020,107.36,114.1,106.44,110.2,106.56,130823494
LSE,Vodafone Group,VOD.L,3/24/2020,113.8,115.35,108.34,111.24,107.57,143903104
LSE,Vodafone Group,VOD.L,3/25/2020,114.8,119.3,110.31,117.1,113.23,156441130
LSE,Vodafone Group,VOD.L,3/26/2020,113.58,123.6,112.38,123.6,119.52,168598959
LSE,Vodafone Group,VOD.L,3/27/2020,119.94,121,112.73,116.08,112.25,141696063
LSE,Vodafone Group,VOD.L,3/30/2020,116.64,120.9,111.2,114.34,110.56,73932441
LSE,Vodafone Group,VOD.L,3/31/2020,116,120.9,111.23,113,109.27,113708892
LSE,Vodafone Group,VOD.L,4/1/2020,109.42,112.3,108.2,109.6,105.98,111221678
LSE,Vodafone Group,VOD.L,4/2/2020,110,112.02,108,110.3,106.66,111050754
LSE,Vodafone Group,VOD.L,4/3/2020,109.98,111.16,107.48,111.02,107.35,61479904
LSE,Vodafone Group,VOD.L,4/6/2020,111.4,116.72,111.26,116.56,112.71,74146536
LSE,Vodafone Group,VOD.L,4/7/2020,118.84,121.02,114.88,115.68,111.86,79798611
LSE,Vodafone Group,VOD.L,4/8/2020,115.52,116.56,109.78,110.84,107.18,171252516
LSE,Vodafone Group,VOD.L,4/9/2020,112.36,114.08,110.8,113.02,109.29,80860393
LSE,Vodafone Group,VOD.L,4/14/2020,114.24,114.74,111.48,111.98,108.28,85648116
LSE,Vodafone Group,VOD.L,4/15/2020,112.78,113.3,107.8,108,104.43,119269183
LSE,Vodafone Group,VOD.L,4/16/2020,108.74,109.2,106.22,107.16,103.62,74708842
LSE,Vodafone Group,VOD.L,4/17/2020,109.92,110.88,108.04,108.88,105.28,147715567
LSE,Vodafone Group,VOD.L,4/20/2020,110.38,112,108.77,111,107.33,93417387
LSE,Vodafone Group,VOD.L,4/21/2020,109.84,110.12,105.86,105.86,102.36,105084649
LSE,Vodafone Group,VOD.L,4/22/2020,106.82,107.64,105.38,107.22,103.68,78640633
LSE,Vodafone Group,VOD.L,4/23/2020,107.06,109.04,105.5,107.72,104.16,97415250
LSE,Vodafone Group,VOD.L,4/24/2020,106.68,110.04,105.52,109.32,105.71,64032096
LSE,Vodafone Group,VOD.L,4/27/2020,110.88,111.66,109.44,110.8,107.14,43418103
LSE,Vodafone Group,VOD.L,4/28/2020,111.32,113.34,110.32,113.04,109.31,55943820
LSE,Vodafone Group,VOD.L,4/29/2020,112.92,119,112.3,118.9,114.97,84112807
LSE,Vodafone Group,VOD.L,4/30/2020,119.88,120.84,112.1,112.14,108.44,222288765
LSE,Vodafone Group,VOD.L,5/1/2020,110.48,111.98,109.61,110.38,106.73,26130909
LSE,Vodafone Group,VOD.L,5/4/2020,109.1,110.46,107.36,109.66,106.04,69234256
LSE,Vodafone Group,VOD.L,5/5/2020,110.96,113.16,110.08,112.48,108.77,64940067
LSE,Vodafone Group,VOD.L,5/6/2020,112.02,114.76,112,112.58,108.86,50660317
LSE,Vodafone Group,VOD.L,5/7/2020,112.38,113.46,111.18,112.92,109.19,48201273
LSE,Vodafone Group,VOD.L,5/11/2020,113.96,115.22,112.32,113,109.27,197558863
LSE,Vodafone Group,VOD.L,5/12/2020,118,123.72,116.46,122.88,118.82,128847693
LSE,Vodafone Group,VOD.L,5/13/2020,121.7,125.98,121.06,121.48,117.47,104527841
LSE,Vodafone Group,VOD.L,5/14/2020,120.78,121.56,116.16,119.52,115.57,90430733
LSE,Vodafone Group,VOD.L,5/15/2020,120.82,122.32,120,120.98,116.98,71501697
LSE,Vodafone Group,VOD.L,5/18/2020,122.38,126.28,120.92,126,121.84,153045507
LSE,Vodafone Group,VOD.L,5/19/2020,129.26,130.32,125.62,127.06,122.86,100486481
LSE,Vodafone Group,VOD.L,5/20/2020,126.64,127.28,125.57,126.68,122.5,70041168
LSE,Vodafone Group,VOD.L,5/21/2020,125.84,130.4,125.54,128.8,124.55,81414227
LSE,Vodafone Group,VOD.L,5/22/2020,127.46,130.58,126.21,130,125.71,89783535
LSE,Vodafone Group,VOD.L,5/26/2020,131.84,132.18,127.2,128.88,124.62,90312499
LSE,Vodafone Group,VOD.L,5/27/2020,130,132.18,129.28,131.38,127.04,95168695
LSE,Vodafone Group,VOD.L,5/28/2020,131.02,134.92,131.02,134.14,129.71,99343439
LSE,Vodafone Group,VOD.L,5/29/2020,132.8,136,131.64,133.02,128.63,118088573
LSE,Vodafone Group,VOD.L,6/1/2020,134.48,135.46,133.76,135.32,130.85,38032479
LSE,Vodafone Group,VOD.L,6/2/2020,135.52,137.24,134.86,134.98,130.52,60357198
LSE,Vodafone Group,VOD.L,6/3/2020,135.1,136.66,133.38,136.58,132.07,78305400
LSE,Vodafone Group,VOD.L,6/4/2020,135.8,137.44,134.86,137.16,132.63,50506289
LSE,Vodafone Group,VOD.L,6/5/2020,137.5,139.1,134.19,138.96,134.37,62994813
LSE,Vodafone Group,VOD.L,6/8/2020,137.34,142.44,137.04,141.12,136.46,82537911
LSE,Vodafone Group,VOD.L,6/9/2020,140.52,141.66,138.27,138.94,134.35,104258268
LSE,Vodafone Group,VOD.L,6/10/2020,138.02,138.66,135.28,136.26,131.76,116318289
LSE,Vodafone Group,VOD.L,6/11/2020,131.48,132.38,125.94,125.94,125.94,85671044
LSE,Vodafone Group,VOD.L,6/12/2020,124.66,127.9,122.24,126.1,126.1,73152176
LSE,Vodafone Group,VOD.L,6/15/2020,123.76,139.67,138,124.46,124.46,131777780
LSE,Vodafone Group,VOD.L,6/16/2020,126.94,130.56,126.2,129.12,129.12,74342166
LSE,Vodafone Group,VOD.L,6/17/2020,129.5,131.06,128.54,129.1,129.1,139392330
LSE,Vodafone Group,VOD.L,6/18/2020,128.54,129.28,126.56,127.02,127.02,118676481
LSE,Vodafone Group,VOD.L,6/19/2020,127.66,130.22,127.11,127.76,127.76,101827508
LSE,Vodafone Group,VOD.L,6/22/2020,126.86,128.34,125.76,126.78,126.78,60492141
LSE,Vodafone Group,VOD.L,6/23/2020,127.58,130.72,127.22,129.14,129.14,65733820
LSE,Vodafone Group,VOD.L,6/24/2020,128.48,128.48,124.94,125.04,125.04,111304628
LSE,Vodafone Group,VOD.L,6/25/2020,125.08,127.4,123.98,127.06,127.06,48838031
LSE,Vodafone Group,VOD.L,6/26/2020,128.04,129.16,125.06,125.24,125.24,113802362
LSE,Vodafone Group,VOD.L,6/29/2020,125.02,127.98,123.76,127.8,127.8,49759227
LSE,Vodafone Group,VOD.L,6/30/2020,127.78,129.72,126.56,128.86,128.86,67497007
LSE,Vodafone Group,VOD.L,7/1/2020,128.38,129.44,125.84,127.84,127.84,65583228
LSE,Vodafone Group,VOD.L,7/2/2020,128.98,131.4,128.24,129.48,129.48,62098917
LSE,Vodafone Group,VOD.L,7/3/2020,129.74,130.16,129.01,129.64,129.64,25072023
LSE,Vodafone Group,VOD.L,7/6/2020,131.52,131.96,129.88,130.24,130.24,32558078
LSE,Vodafone Group,VOD.L,7/7/2020,130.08,130.44,126.98,127.02,127.02,40619634
LSE,Vodafone Group,VOD.L,7/8/2020,126.26,128.08,125.1,125.28,125.28,35949844
LSE,Vodafone Group,VOD.L,7/9/2020,124.22,125.26,122.32,122.64,122.64,42171000
LSE,Vodafone Group,VOD.L,7/10/2020,122.08,123.72,122,123.42,123.42,78882424
LSE,Vodafone Group,VOD.L,7/13/2020,125.3,125.92,124.02,124.72,124.72,74624027
LSE,Vodafone Group,VOD.L,7/14/2020,124.14,128.16,122.94,126.9,126.9,55810573
LSE,Vodafone Group,VOD.L,7/15/2020,127.5,127.92,124.72,127.5,127.5,47683748
LSE,Vodafone Group,VOD.L,7/16/2020,127.02,128.96,126.84,127.46,127.46,43301221
LSE,Vodafone Group,VOD.L,7/17/2020,127.7,130.5,126.2,129.8,129.8,59884332
LSE,Vodafone Group,VOD.L,7/20/2020,129.84,130.44,127.94,129.28,129.28,37480179
LSE,Vodafone Group,VOD.L,7/21/2020,129.9,132.2,129.22,130.34,130.34,102280016
LSE,Vodafone Group,VOD.L,7/22/2020,130.84,131.62,128.88,129.98,129.98,88512299
LSE,Vodafone Group,VOD.L,7/23/2020,130.76,131.68,128.58,128.8,128.8,126128840
LSE,Vodafone Group,VOD.L,7/24/2020,128.4,128.7,121.68,122.16,122.16,88109202
LSE,Vodafone Group,VOD.L,7/27/2020,121,122.36,117.82,120.98,120.98,63900472
LSE,Vodafone Group,VOD.L,7/28/2020,121.52,122.18,118.52,120.66,120.66,72737534
LSE,Vodafone Group,VOD.L,7/29/2020,122,123.26,120.16,123.1,123.1,61784864
LSE,Vodafone Group,VOD.L,7/30/2020,123,123.16,117.28,118.58,118.58,65510887
LSE,Vodafone Group,VOD.L,7/31/2020,118.86,120.22,115.56,115.56,115.56,92244325
LSE,Vodafone Group,VOD.L,8/3/2020,115.86,117.48,113.94,117.02,117.02,58845249
LSE,Vodafone Group,VOD.L,8/4/2020,117.22,119.44,117.1,117.78,117.78,61347412
LSE,Vodafone Group,VOD.L,8/5/2020,118.54,120.1,117.03,117.2,117.2,50736619
LSE,Vodafone Group,VOD.L,8/6/2020,116.04,116.72,114.42,116,116,44005177
LSE,Vodafone Group,VOD.L,8/7/2020,116.46,117.94,115.96,116.74,116.74,134415025
LSE,Vodafone Group,VOD.L,8/10/2020,117.46,118.1,115.14,116.62,116.62,100107832
LSE,Vodafone Group,VOD.L,8/11/2020,117.64,119.84,117.5,118.78,118.78,68313684
LSE,Vodafone Group,VOD.L,8/12/2020,118.54,121.38,117.66,119.8,119.8,70161033
LSE,Vodafone Group,VOD.L,8/13/2020,118.74,122.04,118.72,120.24,120.24,107438670
LSE,Vodafone Group,VOD.L,8/14/2020,120.32,120.76,117.22,118.68,118.68,32315647
LSE,Vodafone Group,VOD.L,8/17/2020,118.44,119.32,116.96,117.72,117.72,36947959
LSE,Vodafone Group,VOD.L,8/18/2020,116.68,119.14,116.2,117.2,117.2,38752274
LSE,Vodafone Group,VOD.L,8/19/2020,116.92,118.76,116.4,118.38,118.38,37423734
LSE,Vodafone Group,VOD.L,8/20/2020,117.28,117.76,115.18,115.36,115.36,81931845
LSE,Vodafone Group,VOD.L,8/21/2020,115.36,115.58,113.54,114.26,114.26,54633883
LSE,Vodafone Group,VOD.L,8/24/2020,114.86,116.96,113.54,116.96,116.96,31906105
LSE,Vodafone Group,VOD.L,8/25/2020,117.06,119.08,115.32,115.42,115.42,46509344
LSE,Vodafone Group,VOD.L,8/26/2020,115.36,115.54,113.78,114.24,114.24,90767299
LSE,Vodafone Group,VOD.L,8/27/2020,114.5,114.6,113.03,113.68,113.68,36763655
LSE,Vodafone Group,VOD.L,8/28/2020,114.6,115,111.44,111.44,111.44,53187807
LSE,Vodafone Group,VOD.L,9/1/2020,111.24,111.56,106.35,107.16,107.16,103105885
LSE,Vodafone Group,VOD.L,9/2/2020,108.38,109.62,107.02,108.54,108.54,58794875
LSE,Vodafone Group,VOD.L,9/3/2020,108.86,110.48,107.52,107.7,107.7,60581907
LSE,Vodafone Group,VOD.L,9/4/2020,107,107.82,87.11,105.26,105.26,76239426
LSE,Vodafone Group,VOD.L,9/7/2020,106.12,107.78,105.08,107.46,107.46,46571547
LSE,Vodafone Group,VOD.L,9/8/2020,107.24,108.68,105.95,107.2,107.2,72500980
LSE,Vodafone Group,VOD.L,9/9/2020,107.52,111.22,107.34,109.5,109.5,77800040
LSE,Vodafone Group,VOD.L,9/10/2020,110,110.44,108,109.42,109.42,44363373
LSE,Vodafone Group,VOD.L,9/11/2020,110,110.86,109.26,110.22,110.22,38920964
LSE,Vodafone Group,VOD.L,9/14/2020,110.76,110.76,108.84,109.62,109.62,49830091
LSE,Vodafone Group,VOD.L,9/15/2020,109.74,110.22,108.48,109.16,109.16,60268537
LSE,Vodafone Group,VOD.L,9/16/2020,108.9,109.56,107.8,109.36,109.36,60554440
LSE,Vodafone Group,VOD.L,9/17/2020,108.04,109.16,107.1,107.34,107.34,77136222
LSE,Vodafone Group,VOD.L,9/18/2020,107.14,109.7,106.6,107.66,107.66,144652732
LSE,Vodafone Group,VOD.L,9/21/2020,107.16,107.16,102.6,103.26,103.26,74358268
LSE,Vodafone Group,VOD.L,9/22/2020,104.28,105.56,102.76,103.98,103.98,34939714
LSE,Vodafone Group,VOD.L,9/23/2020,104.9,106.6,1.03,104.42,104.42,56491656
LSE,Vodafone Group,VOD.L,9/24/2020,105,105.72,103.05,103.84,103.84,70511252
LSE,Vodafone Group,VOD.L,9/25/2020,105.22,106.04,102.98,103.8,103.8,48733198
LSE,Vodafone Group,VOD.L,9/28/2020,104.64,105.8,103.38,103.98,103.98,57864145
LSE,Vodafone Group,VOD.L,9/29/2020,104.42,104.54,102.54,103.06,103.06,44267880
LSE,Vodafone Group,VOD.L,9/30/2020,103.02,104.04,100,102.68,102.68,85700267
LSE,Vodafone Group,VOD.L,10/1/2020,103.6,104.52,101.14,101.7,101.7,56207053
LSE,Vodafone Group,VOD.L,10/2/2020,101.7,102.95,100.54,102.82,102.82,45801105
LSE,Vodafone Group,VOD.L,10/5/2020,104.5,107.88,103.88,107.68,107.68,120264741
LSE,Vodafone Group,VOD.L,10/6/2020,108.98,111.24,107.6,110.36,110.36,63542892
LSE,Micro Focus,MCRO.L,10/7/2019,"1,049.80","1,061.40","1,021.60","1,049.60",938.32,1990544
LSE,Micro Focus,MCRO.L,10/8/2019,"1,056.80","1,074.20","1,043.80","1,053.60",941.89,2481568
LSE,Micro Focus,MCRO.L,10/9/2019,"1,058.40","1,075.90","1,040.00","1,053.60",941.89,1506927
LSE,Micro Focus,MCRO.L,10/10/2019,"1,055.60","1,065.60","1,047.80","1,063.80",951.01,1029176
LSE,Micro Focus,MCRO.L,10/11/2019,"1,066.00","1,086.60","1,051.80","1,080.20",965.67,1728814
LSE,Micro Focus,MCRO.L,10/14/2019,"1,089.00","1,089.00","1,043.20","1,054.60",942.79,1029342
LSE,Micro Focus,MCRO.L,10/15/2019,"1,059.80","1,107.40","1,050.00","1,096.60",980.33,1994336
LSE,Micro Focus,MCRO.L,10/16/2019,"1,089.20","1,200.05","1,075.80","1,127.60","1,008.05",3104726
LSE,Micro Focus,MCRO.L,10/17/2019,"1,121.60","1,157.60","1,107.80","1,136.20","1,015.74",1846214
LSE,Micro Focus,MCRO.L,10/18/2019,"1,129.00","1,134.00","1,083.50","1,087.60",972.29,2297634
LSE,Micro Focus,MCRO.L,10/21/2019,"1,050.00","1,050.40",999.4,"1,012.40",905.06,4584401
LSE,Micro Focus,MCRO.L,10/22/2019,"1,010.00","1,021.60","1,002.00","1,004.00",897.55,1636648
LSE,Micro Focus,MCRO.L,10/23/2019,"1,019.00","1,020.20",998,"1,012.00",904.7,1343028
LSE,Micro Focus,MCRO.L,10/24/2019,"1,010.00","1,033.20","1,008.40","1,033.20",923.66,949962
LSE,Micro Focus,MCRO.L,10/25/2019,"1,040.00","1,063.60","1,039.23","1,049.40",938.14,960765
LSE,Micro Focus,MCRO.L,10/28/2019,"1,031.20","1,084.20","1,031.20","1,079.20",964.78,1034226
LSE,Micro Focus,MCRO.L,10/29/2019,"1,083.80","1,083.80","1,066.60","1,074.20",960.31,769908
LSE,Micro Focus,MCRO.L,10/30/2019,"1,065.20","1,077.80","1,050.60","1,069.60",956.2,949920
LSE,Micro Focus,MCRO.L,10/31/2019,"1,075.40","1,079.80","1,052.20","1,060.00",947.61,1085008
LSE,Micro Focus,MCRO.L,11/1/2019,"1,062.00","1,062.00","1,022.40","1,022.40",914,1447776
LSE,Micro Focus,MCRO.L,11/4/2019,"1,031.80","1,040.80","1,015.00","1,030.00",920.8,999367
LSE,Micro Focus,MCRO.L,11/5/2019,"1,049.40","1,059.80","1,016.80","1,035.00",925.27,1152555
LSE,Micro Focus,MCRO.L,11/6/2019,"1,038.40","1,058.60","1,033.00","1,056.40",944.4,801049
LSE,Micro Focus,MCRO.L,11/7/2019,"1,053.00","1,085.00","1,053.00","1,070.20",956.73,1432294
LSE,Micro Focus,MCRO.L,11/8/2019,"1,066.40","1,079.40","1,052.60","1,077.00",962.81,1228232
LSE,Micro Focus,MCRO.L,11/11/2019,"1,072.40","1,089.00","1,069.32","1,089.00",973.54,893821
LSE,Micro Focus,MCRO.L,11/12/2019,"1,102.80","1,113.80","1,094.60","1,108.80",991.24,998951
